MJD, Mag, MagErr
55679.311900,0.094297,0.060000
55688.226130,0.044790,0.060000
55688.231230,0.031767,0.060000
55688.236370,0.034392,0.060000
55688.241530,0.040782,0.060000
55716.193550,0.000710,0.060000
55716.198730,-0.012994,0.060000
55716.203940,0.001619,0.060000
55716.209130,0.011134,0.060000
55736.174980,0.041713,0.060000
55736.180090,0.045187,0.060000
55736.185240,0.038305,0.060000
55736.190440,0.047906,0.060000
55949.459880,0.039989,0.060000
55949.467880,0.057439,0.060000
55949.475880,0.037417,0.060000
55949.483940,0.058481,0.060000
55959.492500,-0.029333,0.060000
55959.498540,-0.018988,0.060000
55959.504730,-0.020187,0.060000
55959.510840,-0.010604,0.060000
55979.462010,-0.037453,0.060000
55979.469070,-0.017642,0.060000
55979.476070,-0.021204,0.060000
55979.483080,-0.018177,0.060000
55986.416520,-0.046154,0.050000
55986.423510,-0.044050,0.050000
55986.430540,-0.059930,0.050000
55986.437490,-0.054834,0.050000
55990.364280,-0.058579,0.060000
55990.368810,-0.056931,0.060000
55990.373450,-0.050867,0.060000
55990.378040,-0.040327,0.060000
56000.446640,-0.053568,0.060000
56000.451740,-0.040123,0.060000
56000.456820,-0.026747,0.060000
56000.461980,-0.024519,0.060000
56011.264700,-0.063445,0.060000
56011.269830,-0.037335,0.060000
56011.274920,-0.047295,0.060000
56011.279980,-0.025669,0.060000
56019.321800,-0.001072,0.060000
56019.333640,-0.013832,0.060000
56019.345460,-0.006411,0.060000
56019.357350,-0.001864,0.060000
56040.284400,-0.060061,0.060000
56040.287230,-0.052695,0.060000
56040.290100,-0.052559,0.060000
56040.292950,-0.064789,0.060000
56047.172820,-0.044170,0.060000
56047.180180,-0.011056,0.060000
56047.187500,-0.028588,0.060000
56047.194970,-0.004944,0.060000
56060.182560,-0.023044,0.060000
56060.190440,-0.000450,0.060000
56060.199140,0.001109,0.060000
56060.207140,0.001870,0.060000
56068.225460,-0.008983,0.050000
56068.232920,-0.004959,0.050000
56068.240060,-0.009346,0.050000
56068.247040,-0.016801,0.050000
56073.159330,0.013738,0.060000
56073.164370,-0.004919,0.060000
56073.169440,0.011193,0.060000
56073.174460,0.010741,0.060000
56300.504370,-0.051776,0.060000
56300.509470,-0.037852,0.060000
56300.514560,-0.059898,0.060000
56300.519720,-0.052732,0.060000
56346.409370,-0.016643,0.060000
56346.415820,-0.015090,0.060000
56346.422340,-0.054267,0.060000
56346.428750,-0.040854,0.060000
56356.322880,-0.042742,0.060000
56356.330760,-0.049813,0.060000
56356.338720,-0.065374,0.060000
56356.346640,-0.051794,0.060000
56385.324760,-0.045818,0.060000
56385.329870,-0.022801,0.060000
56385.335000,-0.032873,0.060000
56385.340090,-0.023704,0.060000
56389.366160,-0.035018,0.050000
56389.372110,-0.060228,0.050000
56389.378060,-0.064673,0.050000
56389.384030,-0.060928,0.050000
56401.316110,-0.056956,0.060000
56401.323890,-0.044607,0.060000
56401.331710,-0.062843,0.060000
56401.339590,-0.063355,0.060000
56413.239390,-0.042706,0.050000
56413.244750,-0.051900,0.050000
56413.250160,-0.063456,0.050000
56413.255570,-0.059634,0.050000
56413.293680,-0.064102,0.060000
56413.302450,-0.046653,0.060000
56413.311300,-0.051407,0.060000
56413.320190,-0.046404,0.060000
56425.223230,-0.061908,0.060000
56425.230510,-0.023080,0.060000
56425.237880,-0.041295,0.060000
56425.245220,-0.056008,0.060000
56430.205960,-0.076969,0.060000
56430.212800,-0.066325,0.060000
56430.219600,-0.073366,0.060000
56430.226410,-0.088732,0.060000
56442.153460,-0.073984,0.060000
56442.160750,-0.099127,0.060000
56442.168020,-0.073271,0.060000
56442.175330,-0.051762,0.060000
